interaction_id,customer_id,interaction_date,interaction_type,channel,agent_id,outcome,notes
339,55,2023-04-16,phone_call,sms,38,follow_up,Synthetic interaction for CRM lab.
340,55,2023-05-01,email,whatsapp,9,follow_up,Synthetic interaction for CRM lab.
341,55,2023-05-16,whatsapp,phone,5,resolved,Synthetic interaction for CRM lab.
342,55,2023-05-31,meeting,sms,25,resolved,Synthetic interaction for CRM lab.
343,55,2023-06-15,meeting,phone,43,resolved,Synthetic interaction for CRM lab.
344,55,2023-06-30,chatbot,sms,15,answered,Synthetic interaction for CRM lab.
345,56,2023-01-01,email,sms,42,escalated,Synthetic interaction for CRM lab.
346,58,2023-01-01,phone_call,phone,38,resolved,Synthetic interaction for CRM lab.
347,58,2023-01-16,meeting,phone,2,no_answer,Synthetic interaction for CRM lab.
348,58,2023-01-31,meeting,phone,17,resolved,Synthetic interaction for CRM lab.
349,58,2023-02-15,email,whatsapp,39,no_answer,Synthetic interaction for CRM lab.
350,58,2023-03-02,phone_call,in_app,34,resolved,Synthetic interaction for CRM lab.
351,58,2023-03-17,phone_call,in_app,50,follow_up,Synthetic interaction for CRM lab.
352,58,2023-04-01,whatsapp,phone,3,escalated,Synthetic interaction for CRM lab.
353,58,2023-04-16,meeting,in_app,48,answered,Synthetic interaction for CRM lab.
354,58,2023-05-01,chatbot,phone,4,no_answer,Synthetic interaction for CRM lab.
355,58,2023-05-16,email,sms,6,follow_up,Synthetic interaction for CRM lab.
356,58,2023-05-31,chatbot,phone,9,follow_up,Synthetic interaction for CRM lab.
357,58,2023-06-15,chatbot,whatsapp,21,resolved,Synthetic interaction for CRM lab.
358,59,2023-01-01,whatsapp,whatsapp,3,resolved,Synthetic interaction for CRM lab.
359,59,2023-01-16,email,in_app,40,follow_up,Synthetic interaction for CRM lab.
360,59,2023-01-31,meeting,email,40,escalated,Synthetic interaction for CRM lab.
361,59,2023-02-15,meeting,in_app,27,answered,Synthetic interaction for CRM lab.
362,59,2023-03-02,meeting,email,35,answered,Synthetic interaction for CRM lab.
363,59,2023-03-17,email,phone,13,resolved,Synthetic interaction for CRM lab.
364,59,2023-04-01,phone_call,sms,28,follow_up,Synthetic interaction for CRM lab.
365,59,2023-04-16,whatsapp,phone,22,follow_up,Synthetic interaction for CRM lab.
366,61,2023-01-01,whatsapp,whatsapp,12,escalated,Synthetic interaction for CRM lab.
367,61,2023-01-16,meeting,in_app,41,answered,Synthetic interaction for CRM lab.
368,61,2023-01-31,chatbot,in_app,12,escalated,Synthetic interaction for CRM lab.
369,61,2023-02-15,phone_call,email,40,escalated,Synthetic interaction for CRM lab.
370,61,2023-03-02,whatsapp,whatsapp,5,no_answer,Synthetic interaction for CRM lab.
371,61,2023-03-17,whatsapp,in_app,10,no_answer,Synthetic interaction for CRM lab.
372,61,2023-04-01,meeting,phone,3,follow_up,Synthetic interaction for CRM lab.
373,62,2023-01-01,chatbot,phone,6,answered,Synthetic interaction for CRM lab.
374,62,2023-01-16,meeting,email,34,no_answer,Synthetic interaction for CRM lab.
375,62,2023-01-31,email,sms,7,answered,Synthetic interaction for CRM lab.
376,62,2023-02-15,chatbot,whatsapp,6,escalated,Synthetic interaction for CRM lab.
377,62,2023-03-02,whatsapp,phone,22,resolved,Synthetic interaction for CRM lab.
378,62,2023-03-17,email,sms,49,escalated,Synthetic interaction for CRM lab.
379,62,2023-04-01,chatbot,email,33,no_answer,Synthetic interaction for CRM lab.
380,62,2023-04-16,chatbot,phone,38,escalated,Synthetic interaction for CRM lab.
381,62,2023-05-01,chatbot,whatsapp,31,no_answer,Synthetic interaction for CRM lab.
382,62,2023-05-16,phone_call,whatsapp,48,resolved,Synthetic interaction for CRM lab.
383,62,2023-05-31,phone_call,email,16,follow_up,Synthetic interaction for CRM lab.
384,62,2023-06-15,phone_call,sms,2,escalated,Synthetic interaction for CRM lab.
385,62,2023-06-30,email,whatsapp,5,resolved,Synthetic interaction for CRM lab.
386,63,2023-01-01,chatbot,sms,24,escalated,Synthetic interaction for CRM lab.
387,63,2023-01-16,whatsapp,phone,45,follow_up,Synthetic interaction for CRM lab.
388,63,2023-01-31,phone_call,phone,47,escalated,Synthetic interaction for CRM lab.
389,63,2023-02-15,whatsapp,in_app,23,resolved,Synthetic interaction for CRM lab.
390,63,2023-03-02,phone_call,in_app,15,no_answer,Synthetic interaction for CRM lab.
391,65,2023-01-01,email,in_app,39,resolved,Synthetic interaction for CRM lab.
392,65,2023-01-16,whatsapp,in_app,11,answered,Synthetic interaction for CRM lab.
393,65,2023-01-31,phone_call,whatsapp,27,answered,Synthetic interaction for CRM lab.
394,67,2023-01-01,phone_call,whatsapp,36,follow_up,Synthetic interaction for CRM lab.
395,67,2023-01-16,phone_call,whatsapp,1,follow_up,Synthetic interaction for CRM lab.
396,67,2023-01-31,whatsapp,sms,39,answered,Synthetic interaction for CRM lab.
397,67,2023-02-15,email,whatsapp,38,resolved,Synthetic interaction for CRM lab.
398,67,2023-03-02,whatsapp,whatsapp,2,no_answer,Synthetic interaction for CRM lab.
399,69,2023-01-01,meeting,in_app,10,escalated,Synthetic interaction for CRM lab.
400,69,2023-01-16,email,phone,34,resolved,Synthetic interaction for CRM lab.
401,69,2023-01-31,chatbot,phone,50,resolved,Synthetic interaction for CRM lab.
402,69,2023-02-15,meeting,in_app,49,answered,Synthetic interaction for CRM lab.
403,69,2023-03-02,whatsapp,phone,5,no_answer,Synthetic interaction for CRM lab.
404,69,2023-03-17,chatbot,in_app,45,no_answer,Synthetic interaction for CRM lab.
405,69,2023-04-01,meeting,phone,8,escalated,Synthetic interaction for CRM lab.
406,69,2023-04-16,whatsapp,email,16,escalated,Synthetic interaction for CRM lab.
407,69,2023-05-01,whatsapp,sms,47,escalated,Synthetic interaction for CRM lab.
408,69,2023-05-16,whatsapp,in_app,2,follow_up,Synthetic interaction for CRM lab.
409,69,2023-05-31,phone_call,phone,38,answered,Synthetic interaction for CRM lab.
410,69,2023-06-15,whatsapp,email,7,escalated,Synthetic interaction for CRM lab.
411,69,2023-06-30,whatsapp,in_app,20,no_answer,Synthetic interaction for CRM lab.
412,69,2023-07-15,phone_call,email,29,answered,Synthetic interaction for CRM lab.
413,70,2023-01-01,phone_call,phone,29,resolved,Synthetic interaction for CRM lab.
414,70,2023-01-16,meeting,in_app,37,answered,Synthetic interaction for CRM lab.
415,70,2023-01-31,chatbot,sms,48,escalated,Synthetic interaction for CRM lab.
416,70,2023-02-15,email,email,9,answered,Synthetic interaction for CRM lab.
417,70,2023-03-02,whatsapp,in_app,26,escalated,Synthetic interaction for CRM lab.
418,70,2023-03-17,whatsapp,email,43,resolved,Synthetic interaction for CRM lab.
419,70,2023-04-01,meeting,in_app,5,no_answer,Synthetic interaction for CRM lab.
420,70,2023-04-16,phone_call,sms,41,follow_up,Synthetic interaction for CRM lab.
421,70,2023-05-01,phone_call,phone,25,answered,Synthetic interaction for CRM lab.
422,70,2023-05-16,chatbot,whatsapp,1,no_answer,Synthetic interaction for CRM lab.
423,70,2023-05-31,phone_call,sms,25,escalated,Synthetic interaction for CRM lab.
424,70,2023-06-15,whatsapp,in_app,6,escalated,Synthetic interaction for CRM lab.
425,70,2023-06-30,phone_call,phone,18,no_answer,Synthetic interaction for CRM lab.
426,70,2023-07-15,meeting,in_app,20,resolved,Synthetic interaction for CRM lab.
427,72,2023-01-01,email,email,1,escalated,Synthetic interaction for CRM lab.
428,73,2023-01-01,chatbot,email,47,follow_up,Synthetic interaction for CRM lab.
429,73,2023-01-16,whatsapp,sms,45,no_answer,Synthetic interaction for CRM lab.
430,73,2023-01-31,chatbot,email,24,no_answer,Synthetic interaction for CRM lab.
431,73,2023-02-15,whatsapp,sms,36,follow_up,Synthetic interaction for CRM lab.
432,74,2023-01-01,whatsapp,email,34,follow_up,Synthetic interaction for CRM lab.
433,75,2023-01-01,phone_call,whatsapp,4,follow_up,Synthetic interaction for CRM lab.
434,76,2023-01-01,whatsapp,in_app,10,follow_up,Synthetic interaction for CRM lab.
435,76,2023-01-16,phone_call,phone,39,answered,Synthetic interaction for CRM lab.
436,76,2023-01-31,phone_call,phone,23,follow_up,Synthetic interaction for CRM lab.
437,76,2023-02-15,whatsapp,sms,7,answered,Synthetic interaction for CRM lab.
438,76,2023-03-02,phone_call,email,37,no_answer,Synthetic interaction for CRM lab.
439,78,2023-01-01,meeting,sms,50,escalated,Synthetic interaction for CRM lab.
440,78,2023-01-16,meeting,sms,13,answered,Synthetic interaction for CRM lab.
441,78,2023-01-31,meeting,whatsapp,48,resolved,Synthetic interaction for CRM lab.
442,78,2023-02-15,email,email,16,no_answer,Synthetic interaction for CRM lab.
443,78,2023-03-02,whatsapp,email,5,follow_up,Synthetic interaction for CRM lab.
444,78,2023-03-17,whatsapp,in_app,37,escalated,Synthetic interaction for CRM lab.
445,78,2023-04-01,meeting,sms,4,resolved,Synthetic interaction for CRM lab.
446,78,2023-04-16,meeting,in_app,18,no_answer,Synthetic interaction for CRM lab.
447,78,2023-05-01,email,phone,22,no_answer,Synthetic interaction for CRM lab.
448,80,2023-01-01,meeting,sms,39,escalated,Synthetic interaction for CRM lab.
449,80,2023-01-16,phone_call,in_app,17,resolved,Synthetic interaction for CRM lab.
450,80,2023-01-31,whatsapp,email,31,answered,Synthetic interaction for CRM lab.
451,80,2023-02-15,chatbot,phone,48,follow_up,Synthetic interaction for CRM lab.
452,80,2023-03-02,email,whatsapp,39,no_answer,Synthetic interaction for CRM lab.
453,81,2023-01-01,meeting,phone,41,follow_up,Synthetic interaction for CRM lab.
454,81,2023-01-16,whatsapp,in_app,18,resolved,Synthetic interaction for CRM lab.
455,81,2023-01-31,meeting,in_app,7,resolved,Synthetic interaction for CRM lab.
456,82,2023-01-01,chatbot,email,42,no_answer,Synthetic interaction for CRM lab.
457,82,2023-01-16,whatsapp,email,5,escalated,Synthetic interaction for CRM lab.
458,82,2023-01-31,phone_call,email,49,answered,Synthetic interaction for CRM lab.
459,83,2023-01-01,meeting,phone,9,answered,Synthetic interaction for CRM lab.
460,83,2023-01-16,chatbot,in_app,50,answered,Synthetic interaction for CRM lab.
461,83,2023-01-31,phone_call,in_app,15,escalated,Synthetic interaction for CRM lab.
462,83,2023-02-15,meeting,phone,50,answered,Synthetic interaction for CRM lab.
463,84,2023-01-01,meeting,whatsapp,14,follow_up,Synthetic interaction for CRM lab.
464,85,2023-01-01,phone_call,phone,38,escalated,Synthetic interaction for CRM lab.
465,85,2023-01-16,phone_call,phone,20,no_answer,Synthetic interaction for CRM lab.
466,85,2023-01-31,email,email,38,escalated,Synthetic interaction for CRM lab.
467,86,2023-01-01,email,sms,37,resolved,Synthetic interaction for CRM lab.
468,86,2023-01-16,phone_call,sms,5,escalated,Synthetic interaction for CRM lab.
469,86,2023-01-31,chatbot,email,42,answered,Synthetic interaction for CRM lab.
470,86,2023-02-15,whatsapp,phone,12,escalated,Synthetic interaction for CRM lab.
471,87,2023-01-01,phone_call,email,30,answered,Synthetic interaction for CRM lab.
472,87,2023-01-16,phone_call,phone,3,resolved,Synthetic interaction for CRM lab.
473,87,2023-01-31,email,whatsapp,13,resolved,Synthetic interaction for CRM lab.
474,88,2023-01-01,email,phone,41,resolved,Synthetic interaction for CRM lab.
475,88,2023-01-16,meeting,phone,32,no_answer,Synthetic interaction for CRM lab.
476,88,2023-01-31,chatbot,in_app,42,resolved,Synthetic interaction for CRM lab.
477,89,2023-01-01,whatsapp,email,34,escalated,Synthetic interaction for CRM lab.
478,89,2023-01-16,whatsapp,in_app,3,no_answer,Synthetic interaction for CRM lab.
479,89,2023-01-31,email,in_app,6,follow_up,Synthetic interaction for CRM lab.
480,89,2023-02-15,meeting,phone,49,no_answer,Synthetic interaction for CRM lab.
481,89,2023-03-02,meeting,email,36,no_answer,Synthetic interaction for CRM lab.
482,89,2023-03-17,whatsapp,phone,26,no_answer,Synthetic interaction for CRM lab.
483,89,2023-04-01,chatbot,sms,40,resolved,Synthetic interaction for CRM lab.
484,89,2023-04-16,meeting,in_app,30,no_answer,Synthetic interaction for CRM lab.
485,89,2023-05-01,whatsapp,in_app,30,no_answer,Synthetic interaction for CRM lab.
486,89,2023-05-16,email,email,20,answered,Synthetic interaction for CRM lab.
487,90,2023-01-01,chatbot,whatsapp,15,follow_up,Synthetic interaction for CRM lab.
488,90,2023-01-16,whatsapp,phone,27,follow_up,Synthetic interaction for CRM lab.
489,90,2023-01-31,phone_call,phone,29,resolved,Synthetic interaction for CRM lab.
490,91,2023-01-01,email,whatsapp,37,follow_up,Synthetic interaction for CRM lab.
491,91,2023-01-16,email,phone,32,resolved,Synthetic interaction for CRM lab.
492,91,2023-01-31,chatbot,phone,28,escalated,Synthetic interaction for CRM lab.
493,91,2023-02-15,chatbot,email,26,escalated,Synthetic interaction for CRM lab.
494,91,2023-03-02,chatbot,sms,33,follow_up,Synthetic interaction for CRM lab.
495,91,2023-03-17,email,whatsapp,18,no_answer,Synthetic interaction for CRM lab.
496,91,2023-04-01,chatbot,phone,16,escalated,Synthetic interaction for CRM lab.
497,91,2023-04-16,email,phone,48,answered,Synthetic interaction for CRM lab.
498,91,2023-05-01,email,phone,49,no_answer,Synthetic interaction for CRM lab.
499,92,2023-01-01,phone_call,phone,27,answered,Synthetic interaction for CRM lab.
500,92,2023-01-16,meeting,phone,17,escalated,Synthetic interaction for CRM lab.
501,92,2023-01-31,phone_call,phone,39,resolved,Synthetic interaction for CRM lab.
502,92,2023-02-15,whatsapp,whatsapp,23,no_answer,Synthetic interaction for CRM lab.
503,92,2023-03-02,email,in_app,21,answered,Synthetic interaction for CRM lab.
504,92,2023-03-17,phone_call,in_app,9,resolved,Synthetic interaction for CRM lab.
505,93,2023-01-01,email,in_app,34,follow_up,Synthetic interaction for CRM lab.
506,93,2023-01-16,phone_call,phone,35,follow_up,Synthetic interaction for CRM lab.
507,94,2023-01-01,whatsapp,email,19,follow_up,Synthetic interaction for CRM lab.
508,94,2023-01-16,phone_call,email,12,escalated,Synthetic interaction for CRM lab.
509,94,2023-01-31,whatsapp,whatsapp,30,resolved,Synthetic interaction for CRM lab.
510,94,2023-02-15,chatbot,email,27,resolved,Synthetic interaction for CRM lab.
511,94,2023-03-02,chatbot,phone,12,escalated,Synthetic interaction for CRM lab.
512,94,2023-03-17,email,phone,37,escalated,Synthetic interaction for CRM lab.
513,94,2023-04-01,whatsapp,sms,11,no_answer,Synthetic interaction for CRM lab.
514,94,2023-04-16,chatbot,whatsapp,48,resolved,Synthetic interaction for CRM lab.
515,94,2023-05-01,phone_call,email,43,no_answer,Synthetic interaction for CRM lab.
516,94,2023-05-16,email,whatsapp,2,no_answer,Synthetic interaction for CRM lab.
517,95,2023-01-01,whatsapp,phone,29,follow_up,Synthetic interaction for CRM lab.
518,95,2023-01-16,phone_call,email,48,answered,Synthetic interaction for CRM lab.
519,95,2023-01-31,chatbot,whatsapp,26,no_answer,Synthetic interaction for CRM lab.
520,95,2023-02-15,email,in_app,1,escalated,Synthetic interaction for CRM lab.
521,95,2023-03-02,whatsapp,phone,6,resolved,Synthetic interaction for CRM lab.
522,95,2023-03-17,meeting,sms,45,answered,Synthetic interaction for CRM lab.
523,96,2023-01-01,phone_call,sms,3,resolved,Synthetic interaction for CRM lab.
524,96,2023-01-16,meeting,phone,46,escalated,Synthetic interaction for CRM lab.
525,96,2023-01-31,email,in_app,11,escalated,Synthetic interaction for CRM lab.
526,96,2023-02-15,whatsapp,whatsapp,49,no_answer,Synthetic interaction for CRM lab.
527,96,2023-03-02,email,in_app,28,resolved,Synthetic interaction for CRM lab.
528,96,2023-03-17,whatsapp,email,2,answered,Synthetic interaction for CRM lab.
529,96,2023-04-01,whatsapp,whatsapp,2,escalated,Synthetic interaction for CRM lab.
530,96,2023-04-16,chatbot,phone,5,resolved,Synthetic interaction for CRM lab.
531,96,2023-05-01,chatbot,in_app,29,resolved,Synthetic interaction for CRM lab.
532,96,2023-05-16,chatbot,sms,50,answered,Synthetic interaction for CRM lab.
533,96,2023-05-31,phone_call,email,32,no_answer,Synthetic interaction for CRM lab.
534,97,2023-01-01,email,email,3,answered,Synthetic interaction for CRM lab.
535,97,2023-01-16,email,whatsapp,5,escalated,Synthetic interaction for CRM lab.
536,97,2023-01-31,whatsapp,sms,48,answered,Synthetic interaction for CRM lab.
537,97,2023-02-15,email,whatsapp,35,resolved,Synthetic interaction for CRM lab.
538,97,2023-03-02,chatbot,phone,22,escalated,Synthetic interaction for CRM lab.
539,97,2023-03-17,email,whatsapp,20,escalated,Synthetic interaction for CRM lab.
540,98,2023-01-01,email,phone,20,resolved,Synthetic interaction for CRM lab.
541,98,2023-01-16,phone_call,sms,12,escalated,Synthetic interaction for CRM lab.
542,98,2023-01-31,chatbot,phone,39,answered,Synthetic interaction for CRM lab.
543,98,2023-02-15,meeting,email,40,no_answer,Synthetic interaction for CRM lab.
544,98,2023-03-02,phone_call,in_app,32,no_answer,Synthetic interaction for CRM lab.
545,98,2023-03-17,meeting,email,5,answered,Synthetic interaction for CRM lab.
546,98,2023-04-01,phone_call,phone,49,no_answer,Synthetic interaction for CRM lab.
547,98,2023-04-16,meeting,phone,5,resolved,Synthetic interaction for CRM lab.
548,99,2023-01-01,whatsapp,phone,18,escalated,Synthetic interaction for CRM lab.
549,99,2023-01-16,chatbot,email,33,answered,Synthetic interaction for CRM lab.
550,99,2023-01-31,chatbot,email,23,answered,Synthetic interaction for CRM lab.
551,99,2023-02-15,whatsapp,email,14,escalated,Synthetic interaction for CRM lab.
552,99,2023-03-02,meeting,whatsapp,39,escalated,Synthetic interaction for CRM lab.
553,99,2023-03-17,phone_call,email,39,no_answer,Synthetic interaction for CRM lab.
554,99,2023-04-01,email,email,32,escalated,Synthetic interaction for CRM lab.
555,100,2023-01-01,email,whatsapp,27,follow_up,Synthetic interaction for CRM lab.
556,100,2023-01-16,chatbot,phone,20,answered,Synthetic interaction for CRM lab.
557,100,2023-01-31,meeting,phone,10,escalated,Synthetic interaction for CRM lab.
558,100,2023-02-15,whatsapp,whatsapp,16,no_answer,Synthetic interaction for CRM lab.
559,100,2023-03-02,chatbot,in_app,30,answered,Synthetic interaction for CRM lab.
560,100,2023-03-17,whatsapp,phone,16,resolved,Synthetic interaction for CRM lab.
561,102,2023-01-01,email,in_app,50,follow_up,Synthetic interaction for CRM lab.
562,102,2023-01-16,meeting,email,32,answered,Synthetic interaction for CRM lab.
