session_id,user_id,visit_date,device,country,traffic_source,landing_page,session_duration,pages_viewed,engaged_session
411,2071,2023-01-10,desktop,USA,referral,/blog,579,2,1
412,2850,2023-03-02,mobile,Brazil,referral,/blog,334,3,1
413,3252,2023-02-05,desktop,Spain,paid_search,/blog,175,2,1
414,3731,2023-02-23,desktop,USA,organic,/home,604,5,1
415,2490,2023-04-07,desktop,Spain,referral,/checkout,149,5,1
416,1632,2023-01-04,desktop,Spain,organic,/products/category,243,11,1
417,2817,2023-02-23,tablet,Colombia,paid_social,/home,847,8,1
418,1016,2023-04-21,desktop,Mexico,email,/products/category,550,6,1
419,1349,2023-04-01,desktop,Brazil,direct,/blog,860,7,1
420,4612,2023-03-30,tablet,Mexico,email,/checkout,780,11,1
421,3088,2023-03-05,tablet,Mexico,paid_social,/home,253,9,1
422,2840,2023-04-29,tablet,Colombia,paid_social,/checkout,432,4,1
423,336,2023-04-02,tablet,Mexico,direct,/checkout,491,6,1
424,4593,2023-05-30,tablet,Brazil,organic,/checkout,412,7,1
425,896,2023-06-02,tablet,USA,organic,/blog,134,11,1
426,3547,2023-03-22,tablet,Spain,email,/products,803,3,1
427,852,2023-02-28,tablet,Brazil,paid_search,/blog,115,8,1
428,1688,2023-02-13,tablet,Colombia,paid_social,/products,304,4,1
429,1932,2023-06-29,tablet,USA,direct,/contact,574,4,1
430,3747,2023-03-17,tablet,Colombia,email,/products/category,772,2,1
431,2428,2023-05-24,mobile,Brazil,direct,/contact,8,9,0
432,1569,2023-04-11,desktop,Spain,organic,/contact,720,9,1
433,4001,2023-05-05,desktop,Mexico,referral,/contact,123,10,1
434,2739,2023-01-16,tablet,Mexico,organic,/products,363,10,1
435,3499,2023-02-24,tablet,Colombia,email,/products/category,84,5,1
436,3914,2023-04-05,mobile,USA,paid_search,/products,26,8,0
437,1067,2023-03-20,tablet,Spain,organic,/blog,213,11,1
438,4381,2023-03-18,mobile,Colombia,direct,/checkout,503,8,1
439,2445,2023-02-09,desktop,Spain,paid_social,/contact,190,11,1
440,4108,2023-01-21,desktop,Colombia,paid_social,/contact,787,1,1
441,3374,2023-03-07,tablet,USA,paid_search,/products,664,3,1
442,3970,2023-05-16,mobile,Brazil,email,/cart,291,2,1
443,2547,2023-01-10,mobile,Mexico,paid_search,/blog,246,5,1
444,754,2023-05-12,desktop,Spain,direct,/checkout,329,3,1
445,2083,2023-02-12,desktop,Spain,paid_search,/cart,738,7,1
446,2775,2023-04-15,mobile,USA,paid_social,/checkout,186,2,1
447,2897,2023-03-04,mobile,Spain,referral,/blog,703,3,1
448,4186,2023-06-20,desktop,Brazil,organic,/blog,762,11,1
449,776,2023-03-23,mobile,Brazil,organic,/products,258,7,1
450,1626,2023-02-20,desktop,USA,referral,/home,223,3,1
451,3070,2023-02-25,mobile,Colombia,email,/products/category,434,3,1
452,418,2023-06-20,tablet,Colombia,direct,/checkout,402,5,1
453,115,2023-06-01,desktop,Spain,email,/home,882,1,1
454,617,2023-02-03,mobile,Spain,referral,/home,136,3,1
455,3975,2023-02-28,desktop,USA,paid_search,/products,494,2,1
456,3268,2023-05-10,mobile,Brazil,paid_search,/checkout,200,2,1
457,826,2023-05-10,tablet,USA,paid_search,/contact,583,3,1
458,1517,2023-05-18,tablet,Colombia,direct,/home,267,2,1
459,3147,2023-05-31,tablet,Brazil,organic,/products/category,888,3,1
460,413,2023-05-23,desktop,Spain,referral,/cart,299,5,1
461,729,2023-04-28,tablet,Colombia,paid_social,/contact,743,10,1
462,3349,2023-05-08,desktop,Mexico,paid_social,/products,849,10,1
463,2809,2023-01-17,tablet,Colombia,paid_search,/blog,296,7,1
464,676,2023-03-23,desktop,Brazil,paid_search,/products,55,4,1
465,3466,2023-01-14,tablet,Brazil,paid_search,/contact,296,7,1
466,2505,2023-03-22,mobile,USA,direct,/products,115,5,1
467,2968,2023-05-03,mobile,Brazil,paid_social,/products/category,736,9,1
468,2787,2023-01-16,desktop,Mexico,email,/blog,504,4,1
469,1123,2023-02-01,tablet,Mexico,organic,/products,292,3,1
470,4080,2023-01-23,tablet,Brazil,email,/products/category,752,2,1
471,1572,2023-04-12,mobile,Spain,organic,/blog,210,10,1
472,2144,2023-06-11,tablet,Brazil,direct,/home,424,4,1
473,1688,2023-04-08,tablet,Spain,organic,/checkout,679,2,1
474,4133,2023-05-24,desktop,Brazil,direct,/home,639,4,1
475,3852,2023-06-11,mobile,Colombia,paid_social,/checkout,362,3,1
476,3441,2023-04-14,tablet,Brazil,organic,/contact,132,9,1
477,3767,2023-05-06,tablet,Colombia,paid_search,/products,307,5,1
478,2327,2023-06-10,desktop,Spain,paid_search,/home,320,3,1
479,2915,2023-03-09,desktop,Brazil,direct,/products/category,516,7,1
480,4969,2023-06-20,desktop,Spain,paid_social,/contact,394,11,1
481,3953,2023-03-05,desktop,Mexico,direct,/products,120,2,1
482,596,2023-03-12,tablet,USA,email,/home,194,10,1
483,729,2023-01-18,tablet,Spain,email,/home,367,6,1
484,1366,2023-04-23,tablet,Colombia,email,/products/category,509,1,1
485,4493,2023-05-05,desktop,USA,paid_search,/products/category,181,8,1
486,699,2023-05-07,tablet,Brazil,referral,/home,16,6,0
487,396,2023-03-02,mobile,Colombia,email,/blog,588,8,1
488,4172,2023-03-16,mobile,USA,organic,/products/category,625,4,1
489,4361,2023-04-17,tablet,USA,email,/contact,854,3,1
490,2503,2023-05-28,desktop,Spain,paid_search,/cart,375,11,1
491,1820,2023-05-19,mobile,Brazil,organic,/blog,662,10,1
492,718,2023-06-23,tablet,Brazil,paid_social,/blog,846,4,1
493,2783,2023-03-22,mobile,Brazil,direct,/contact,202,7,1
494,4947,2023-04-16,mobile,Spain,direct,/cart,777,6,1
495,3578,2023-01-28,mobile,Spain,referral,/products/category,113,9,1
496,144,2023-06-25,mobile,Brazil,organic,/home,91,7,1
497,4981,2023-06-12,tablet,USA,referral,/products/category,93,3,1
498,3141,2023-01-08,mobile,Brazil,organic,/contact,779,10,1
499,4492,2023-04-01,tablet,Spain,referral,/products/category,815,5,1
500,2939,2023-05-30,mobile,Brazil,direct,/checkout,893,8,1
501,3637,2023-05-01,mobile,Spain,direct,/cart,305,5,1
502,3223,2023-06-01,mobile,Brazil,organic,/products,713,5,1
503,1168,2023-03-07,tablet,USA,direct,/products,803,3,1
504,2617,2023-04-05,mobile,USA,referral,/products,386,4,1
505,1063,2023-03-05,mobile,Spain,paid_social,/contact,663,9,1
506,2157,2023-03-06,desktop,Spain,email,/products/category,631,9,1
507,2983,2023-05-05,mobile,Colombia,referral,/products,488,3,1
508,3295,2023-01-14,desktop,Mexico,email,/checkout,560,5,1
509,4730,2023-01-25,tablet,Colombia,paid_social,/products/category,118,8,1
510,1157,2023-04-10,mobile,Spain,email,/home,295,5,1
511,733,2023-04-15,mobile,Spain,email,/home,687,7,1
512,4331,2023-05-11,desktop,Brazil,email,/products/category,253,10,1
513,4847,2023-05-13,desktop,Colombia,paid_search,/blog,132,3,1
514,954,2023-03-06,mobile,Mexico,referral,/cart,589,2,1
515,2540,2023-01-19,tablet,Colombia,referral,/cart,896,2,1
516,3325,2023-04-16,desktop,USA,paid_social,/home,732,11,1
517,3302,2023-02-23,mobile,USA,referral,/products,150,11,1
518,1543,2023-05-18,desktop,Colombia,direct,/contact,833,9,1
519,1192,2023-05-24,tablet,Colombia,organic,/checkout,688,1,1
520,2994,2023-04-14,desktop,Spain,paid_social,/products/category,845,1,1
521,2682,2023-06-23,mobile,Brazil,paid_social,/contact,185,2,1
522,1218,2023-06-06,desktop,USA,referral,/checkout,828,6,1
523,1541,2023-01-15,tablet,Mexico,paid_search,/checkout,106,6,1
524,3237,2023-02-17,mobile,Brazil,paid_search,/blog,806,11,1
525,2387,2023-05-19,mobile,Colombia,email,/checkout,677,6,1
526,3720,2023-02-03,mobile,USA,paid_search,/products/category,776,6,1
527,1389,2023-06-13,mobile,Colombia,direct,/products,728,6,1
528,1857,2023-06-07,tablet,USA,direct,/contact,411,8,1
529,1366,2023-04-09,mobile,Mexico,email,/blog,310,6,1
530,500,2023-01-19,tablet,Brazil,paid_search,/products/category,734,9,1
531,1681,2023-03-11,tablet,Mexico,email,/blog,687,5,1
532,511,2023-04-25,desktop,Mexico,organic,/home,299,4,1
533,4313,2023-06-10,desktop,Brazil,paid_search,/contact,36,1,0
534,1325,2023-04-06,mobile,Brazil,paid_search,/contact,244,11,1
535,1156,2023-03-16,mobile,Mexico,paid_search,/products,119,2,1
536,1828,2023-05-30,tablet,Colombia,paid_search,/home,864,11,1
537,3142,2023-02-05,desktop,Brazil,direct,/checkout,92,4,1
538,3487,2023-05-31,mobile,Mexico,referral,/products,529,9,1
539,1811,2023-03-04,mobile,Mexico,email,/checkout,357,4,1
540,2924,2023-06-03,tablet,Mexico,direct,/home,16,8,0
541,2215,2023-04-03,desktop,Colombia,email,/blog,421,2,1
542,4187,2023-01-05,mobile,Spain,organic,/products/category,641,1,1
543,714,2023-06-15,mobile,Spain,paid_search,/blog,146,9,1
544,3603,2023-01-25,mobile,Brazil,paid_social,/blog,17,10,0
545,4135,2023-04-08,mobile,Spain,direct,/products,692,6,1
546,3523,2023-01-12,mobile,USA,referral,/checkout,65,11,1
547,4269,2023-05-30,mobile,Brazil,paid_social,/contact,323,10,1
548,4749,2023-05-17,desktop,Brazil,organic,/cart,681,5,1
549,4850,2023-03-25,tablet,Mexico,paid_social,/checkout,351,3,1
550,1244,2023-01-29,tablet,USA,organic,/home,648,9,1
551,3710,2023-06-21,tablet,Spain,direct,/home,712,2,1
552,1082,2023-04-19,mobile,Brazil,organic,/contact,236,10,1
553,456,2023-01-27,tablet,USA,direct,/blog,189,8,1
554,4925,2023-02-24,desktop,Colombia,referral,/blog,371,4,1
555,895,2023-05-13,mobile,Colombia,direct,/products/category,834,7,1
556,1385,2023-02-21,desktop,Mexico,paid_social,/products,276,8,1
557,1959,2023-01-13,mobile,USA,email,/contact,43,1,0
558,3073,2023-02-11,mobile,Brazil,referral,/cart,835,10,1
559,1997,2023-05-23,tablet,Colombia,email,/home,876,11,1
560,4286,2023-03-20,desktop,Colombia,email,/products,598,1,1
561,505,2023-01-18,tablet,Spain,paid_search,/cart,788,9,1
562,1215,2023-02-19,mobile,Spain,paid_social,/contact,691,9,1
563,1532,2023-01-02,desktop,USA,organic,/contact,483,11,1
564,3441,2023-03-28,desktop,Spain,email,/contact,222,10,1
565,824,2023-04-17,mobile,USA,paid_social,/products/category,27,1,0
566,929,2023-05-21,tablet,Brazil,paid_search,/products,636,5,1
567,134,2023-02-16,mobile,Brazil,paid_social,/checkout,382,11,1
568,2106,2023-03-30,desktop,Brazil,organic,/blog,380,4,1
569,3628,2023-06-27,desktop,Spain,email,/blog,628,10,1
570,4781,2023-01-12,desktop,Spain,organic,/contact,116,11,1
571,1853,2023-01-13,mobile,Mexico,paid_search,/cart,710,11,1
572,4911,2023-05-17,desktop,Colombia,organic,/checkout,317,4,1
573,4176,2023-02-28,desktop,Brazil,referral,/contact,170,11,1
574,2934,2023-06-22,tablet,Spain,paid_search,/blog,521,2,1
575,3285,2023-02-12,tablet,Colombia,organic,/checkout,819,5,1
576,4299,2023-03-15,desktop,Brazil,paid_search,/blog,212,11,1
577,2812,2023-01-23,tablet,Brazil,paid_social,/cart,52,2,1
578,1251,2023-03-20,mobile,Colombia,paid_social,/checkout,557,3,1
579,3513,2023-06-22,tablet,Colombia,paid_social,/cart,183,8,1
580,1257,2023-01-23,tablet,Spain,referral,/checkout,41,9,0
581,3377,2023-04-11,tablet,Colombia,referral,/products/category,153,9,1
582,3487,2023-06-11,tablet,Colombia,paid_social,/products/category,396,7,1
583,3585,2023-05-24,mobile,Spain,organic,/contact,210,4,1
584,1397,2023-04-19,tablet,Brazil,referral,/products,141,9,1
585,3638,2023-06-28,desktop,Colombia,direct,/checkout,400,1,1
586,3331,2023-04-21,tablet,Mexico,paid_search,/products/category,541,2,1
587,2704,2023-06-09,tablet,USA,paid_search,/products/category,793,10,1
588,471,2023-06-15,desktop,Colombia,direct,/contact,178,5,1
589,1354,2023-01-17,mobile,Colombia,paid_search,/products/category,230,5,1
590,2784,2023-03-27,desktop,USA,paid_search,/home,542,5,1
591,2832,2023-02-08,desktop,Mexico,paid_social,/checkout,258,8,1
592,358,2023-02-10,desktop,Brazil,paid_search,/products,122,10,1
593,3020,2023-02-17,desktop,Mexico,paid_search,/products/category,840,2,1
594,668,2023-06-05,tablet,USA,email,/cart,157,10,1
595,4469,2023-03-18,tablet,Colombia,paid_search,/home,428,9,1
596,1146,2023-06-27,tablet,Brazil,direct,/checkout,164,5,1
597,4186,2023-01-01,tablet,Mexico,paid_search,/blog,66,7,1
598,3720,2023-04-27,mobile,Mexico,direct,/contact,33,9,0
599,2746,2023-06-27,tablet,Brazil,referral,/products,102,5,1
600,540,2023-01-19,tablet,Mexico,paid_search,/products/category,23,4,0
601,2780,2023-02-28,mobile,USA,direct,/cart,182,9,1
602,4965,2023-04-17,desktop,Brazil,paid_search,/home,330,8,1
603,4137,2023-06-18,tablet,USA,referral,/cart,664,3,1
604,4836,2023-05-18,tablet,Brazil,paid_search,/cart,613,4,1
605,3776,2023-01-28,desktop,USA,email,/home,346,9,1
606,2509,2023-02-03,tablet,Colombia,referral,/cart,294,1,1
607,2780,2023-02-08,desktop,Colombia,email,/products/category,855,11,1
608,925,2023-05-06,desktop,Mexico,paid_search,/contact,636,7,1
609,2957,2023-03-24,desktop,Brazil,email,/home,749,10,1
610,1582,2023-04-16,tablet,Brazil,organic,/checkout,173,3,1
611,3325,2023-06-29,desktop,USA,referral,/home,297,10,1
612,4486,2023-04-20,tablet,Mexico,organic,/blog,72,7,1
613,256,2023-05-01,mobile,Mexico,referral,/products,713,9,1
614,4805,2023-04-17,desktop,Brazil,paid_social,/blog,708,10,1
615,1839,2023-05-11,tablet,Colombia,referral,/blog,336,11,1
616,1945,2023-01-23,desktop,Brazil,paid_social,/contact,613,1,1
617,10,2023-05-25,tablet,Brazil,organic,/products/category,55,4,1
618,2872,2023-03-12,tablet,Spain,referral,/checkout,63,3,1
619,798,2023-06-03,mobile,USA,paid_social,/contact,643,6,1
620,4973,2023-04-17,desktop,USA,paid_search,/contact,176,4,1
621,1016,2023-05-26,tablet,Spain,paid_search,/contact,892,5,1
622,1825,2023-02-15,mobile,Mexico,paid_social,/blog,609,5,1
623,4470,2023-03-11,tablet,USA,organic,/products/category,482,3,1
624,3137,2023-01-31,tablet,Mexico,direct,/products/category,97,7,1
625,2194,2023-04-03,mobile,Colombia,referral,/home,689,6,1
626,224,2023-05-17,desktop,Mexico,paid_search,/blog,184,9,1
627,4949,2023-04-28,mobile,USA,referral,/checkout,533,5,1
628,4159,2023-06-12,desktop,Mexico,email,/home,551,3,1
629,3926,2023-03-22,tablet,Colombia,direct,/products,17,5,0
630,4785,2023-03-01,tablet,Spain,email,/products,50,11,1
631,4001,2023-03-17,mobile,USA,paid_search,/products,8,10,0
632,1634,2023-03-04,mobile,Colombia,paid_social,/home,833,9,1
633,2153,2023-04-10,mobile,Brazil,email,/home,197,5,1
634,511,2023-06-29,tablet,Spain,referral,/products,490,7,1
635,385,2023-02-17,desktop,Spain,organic,/home,47,11,1
636,405,2023-06-01,mobile,USA,email,/cart,799,1,1
637,4614,2023-03-15,desktop,Colombia,organic,/cart,736,7,1
638,4572,2023-02-27,mobile,Brazil,direct,/cart,93,4,1
639,2001,2023-01-30,mobile,Colombia,direct,/products/category,454,11,1
640,2757,2023-06-06,mobile,Mexico,paid_social,/checkout,795,5,1
641,1669,2023-01-10,mobile,USA,organic,/blog,311,8,1
642,1461,2023-02-08,tablet,Mexico,referral,/checkout,346,8,1
643,3637,2023-02-24,tablet,Mexico,paid_social,/checkout,342,5,1
644,2725,2023-01-28,mobile,Spain,email,/products,188,2,1
645,4810,2023-05-26,tablet,Spain,paid_social,/contact,824,6,1
646,4179,2023-06-18,tablet,Mexico,referral,/cart,58,6,1
647,2049,2023-04-28,tablet,Colombia,email,/blog,148,1,1
648,4147,2023-04-24,tablet,USA,direct,/cart,228,5,1
649,4781,2023-03-16,desktop,USA,paid_social,/home,327,4,1
650,717,2023-03-06,desktop,Colombia,referral,/products/category,773,1,1
651,4545,2023-03-22,tablet,Mexico,direct,/products/category,614,8,1
652,4977,2023-04-10,desktop,USA,email,/cart,497,8,1
653,4584,2023-04-10,mobile,Spain,organic,/home,876,2,1
654,1824,2023-02-15,desktop,Brazil,paid_search,/cart,448,10,1
655,2082,2023-03-01,mobile,Spain,email,/products,498,11,1
656,3420,2023-05-17,desktop,Colombia,email,/contact,304,9,1
657,1575,2023-06-22,desktop,Brazil,paid_search,/products,552,3,1
658,250,2023-06-05,mobile,USA,paid_search,/checkout,13,3,0
659,674,2023-04-07,mobile,USA,direct,/blog,139,4,1
660,4534,2023-01-03,tablet,Brazil,email,/blog,547,7,1
661,2166,2023-06-28,desktop,USA,email,/blog,314,2,1
662,771,2023-05-16,mobile,Brazil,paid_social,/contact,200,10,1
663,3963,2023-04-24,tablet,Mexico,paid_search,/checkout,330,2,1
664,4364,2023-04-26,mobile,Colombia,referral,/cart,719,9,1
665,1985,2023-02-27,tablet,Spain,organic,/contact,620,4,1
666,1078,2023-03-11,tablet,Brazil,email,/contact,721,11,1
667,236,2023-04-03,mobile,Brazil,paid_social,/checkout,333,7,1
668,389,2023-05-20,mobile,Mexico,organic,/contact,567,9,1
669,3038,2023-05-17,desktop,Spain,direct,/cart,386,7,1
670,4859,2023-04-15,desktop,Mexico,referral,/products/category,662,5,1
671,1849,2023-02-18,tablet,Mexico,paid_social,/products,30,1,0
672,4720,2023-03-24,mobile,Colombia,organic,/contact,475,9,1
673,2815,2023-01-17,desktop,USA,email,/home,731,8,1
674,3375,2023-02-23,tablet,Spain,paid_social,/home,55,5,1
675,3279,2023-04-22,desktop,Mexico,paid_search,/products/category,194,9,1
676,1253,2023-06-21,tablet,USA,organic,/contact,393,8,1
677,3982,2023-06-09,desktop,USA,email,/blog,142,4,1
678,4674,2023-06-12,mobile,USA,paid_social,/contact,435,2,1
679,2123,2023-02-18,tablet,USA,referral,/cart,44,9,0
680,4531,2023-05-24,tablet,Colombia,organic,/blog,727,9,1
681,2151,2023-03-26,desktop,Colombia,direct,/products,844,7,1
682,4860,2023-01-12,desktop,Mexico,direct,/cart,787,8,1
683,1330,2023-05-06,desktop,USA,paid_search,/cart,407,4,1
684,1359,2023-04-08,mobile,Mexico,paid_social,/products/category,840,11,1
685,2483,2023-05-16,desktop,Brazil,paid_social,/products/category,871,10,1
686,4543,2023-05-29,desktop,Colombia,paid_search,/checkout,169,4,1
687,2018,2023-02-17,mobile,Colombia,paid_social,/products/category,208,11,1
688,1332,2023-05-16,desktop,Spain,direct,/checkout,803,1,1
689,4345,2023-01-28,mobile,Brazil,direct,/blog,852,9,1
690,4262,2023-03-21,mobile,Colombia,paid_search,/blog,492,10,1
691,1359,2023-01-10,desktop,USA,email,/contact,345,9,1
692,4638,2023-02-21,mobile,USA,paid_search,/home,187,5,1
693,4855,2023-05-23,desktop,USA,direct,/checkout,641,11,1
694,3178,2023-05-12,mobile,Mexico,paid_search,/checkout,344,7,1
695,2129,2023-03-31,tablet,Colombia,direct,/blog,832,3,1
696,2181,2023-03-03,desktop,Mexico,email,/home,126,11,1
697,4893,2023-04-17,tablet,Colombia,direct,/products,182,8,1
698,138,2023-05-12,tablet,Spain,referral,/cart,304,9,1
699,3473,2023-02-10,tablet,Mexico,paid_social,/blog,329,8,1
700,2833,2023-04-09,tablet,Colombia,organic,/cart,652,5,1
701,3580,2023-02-24,desktop,Spain,email,/products/category,780,6,1
702,3032,2023-01-28,mobile,Colombia,organic,/products/category,549,3,1
703,4165,2023-04-11,desktop,Brazil,email,/products,34,3,0
704,2594,2023-02-16,desktop,Mexico,email,/contact,608,7,1
705,4301,2023-05-17,mobile,USA,email,/products/category,492,9,1
706,3819,2023-05-10,tablet,Spain,referral,/cart,759,9,1
707,4139,2023-04-27,mobile,Spain,email,/blog,726,2,1
708,3824,2023-04-18,tablet,USA,direct,/blog,511,11,1
709,4043,2023-06-25,desktop,Spain,paid_social,/checkout,126,7,1
710,1907,2023-03-10,mobile,USA,direct,/checkout,888,8,1
711,761,2023-01-28,mobile,USA,direct,/contact,398,1,1
712,3446,2023-03-20,tablet,Colombia,referral,/products/category,172,10,1
713,900,2023-01-14,mobile,Mexico,paid_social,/cart,273,4,1
714,4456,2023-02-15,desktop,Brazil,referral,/blog,687,9,1
715,2948,2023-05-21,mobile,Spain,email,/home,59,9,1
716,1720,2023-01-16,mobile,Colombia,paid_social,/home,492,5,1
717,281,2023-06-17,desktop,Brazil,organic,/blog,439,7,1
718,3267,2023-06-07,tablet,Brazil,paid_social,/blog,91,11,1
719,1888,2023-03-22,mobile,Spain,direct,/blog,635,6,1
720,3267,2023-02-27,tablet,Spain,email,/checkout,58,4,1
721,667,2023-02-17,mobile,Colombia,direct,/cart,27,7,0
722,4189,2023-02-18,desktop,Spain,organic,/blog,834,3,1
723,672,2023-03-30,tablet,Brazil,referral,/contact,429,1,1
724,1970,2023-05-10,mobile,Spain,referral,/checkout,852,11,1
725,4157,2023-01-14,tablet,Colombia,email,/cart,259,2,1
726,3123,2023-04-13,mobile,Colombia,paid_search,/blog,744,7,1
727,4700,2023-05-01,desktop,Colombia,referral,/contact,136,10,1
728,4778,2023-05-25,desktop,Spain,direct,/home,16,4,0
729,3901,2023-05-03,mobile,Mexico,direct,/blog,415,7,1
730,524,2023-06-08,mobile,Colombia,paid_social,/products/category,18,8,0
731,2394,2023-05-18,tablet,Mexico,email,/products,20,7,0
732,3118,2023-03-11,mobile,USA,referral,/products/category,97,5,1
733,2594,2023-04-13,tablet,Colombia,referral,/cart,894,1,1
734,1969,2023-04-12,mobile,Mexico,referral,/checkout,400,6,1
735,1754,2023-06-14,desktop,Mexico,referral,/checkout,441,7,1
736,2297,2023-03-05,tablet,Brazil,direct,/home,275,4,1
737,2262,2023-06-07,tablet,Mexico,organic,/blog,5,3,0
738,2287,2023-06-11,desktop,Brazil,email,/home,800,6,1
739,4203,2023-01-18,tablet,Mexico,email,/products/category,780,10,1
740,2879,2023-03-04,desktop,Mexico,paid_social,/blog,356,3,1
741,4144,2023-02-18,desktop,USA,direct,/contact,892,10,1
742,3645,2023-02-25,desktop,Mexico,direct,/products/category,605,8,1
743,4433,2023-04-01,mobile,Spain,paid_search,/contact,743,5,1
744,2056,2023-02-27,desktop,Spain,paid_search,/products,80,6,1
